avg_rating,board_game_rank,game_sub_url,geek_rating,num_voters,title
"
			5.504		","
			48		",Chinese Civil War
"
			5.53		","<a name=""15649""></a>",/boardgame/794/foil,"
			5.500		","
			154		",Foil
"
			5.89		","<a name=""14956""></a>",/boardgame/138064/line-dice,"
			5.506		","
			36		",Line Dice
"
			5.57		","<a name=""15451""></a>",/boardgame/3996/sudden-death,"
			5.502		","
			33		",Sudden Death!
"
			5.59		","<a name=""15253""></a>",/boardgame/21382/in10sity,"
			5.503		","
			55		",In10sity
"
			6.06		","<a name=""14461""></a>",/boardgame/3989/remote-possibilities,"
			5.509		","
			43		",Remote Possibilities
"
			5.86		","<a name=""15055""></a>",/boardgame/25223/resiste-stalingrado,"
			5.505		","
			36		",¿Resiste Stalingrado?
"
			5.59		","<a name=""14659""></a>",/boardgame/32968/shark-alarm,"
			5.508		","
			196		",Shark Alarm!!!
"
			5.79		","<a name=""14164""></a>",/boardgame/120000/shadow-era,"
			5.512		","
			72		",Shadow Era
"
			5.64		","<a name=""14758""></a>",/boardgame/18563/scavenger-hunt,"
			5.507		","
			70		",Scavenger Hunt
"
			6.39		","<a name=""14560""></a>",/boardgame/206753/blank-white-dice,"
			5.509		","
			52		",Blank White Dice
"
			6.17		","<a name=""13669""></a>",/boardgame/146245/kings-artifice,"
			5.515		","
			69		",Kings of Artifice
"
			5.76		","<a name=""14263""></a>",/boardgame/2584/code-name-sector,"
			5.511		","
			80		",Code Name: Sector
"
			5.80		","<a name=""13966""></a>",/boardgame/27291/atmosfear-khufu-mummy,"
			5.513		","
			106		",AtmosFear: Khufu – The Mummy
"
			5.91		","<a name=""14065""></a>",/boardgame/781/tabloid-teasers,"
			5.512		","
			82		",Tabloid Teasers
"
			5.81		","<a name=""13075""></a>",/boardgame/42493/giro-ditalia-card-game,"
			5.520		","
			106		",Giro D'Italia Card Game
"
			6.01		","<a name=""13768""></a>",/boardgame/257965/biberclan,"
			5.514		","
			55		",BiberClan
"
			6.04		","<a name=""13372""></a>",/boardgame/3540/tic-tac-chec,"
			5.517		","
			65		",Tic Tac Chec
"
			6.19		","<a name=""13570""></a>",/boardgame/1076/captain-future,"
			5.516		","
			45		",Captain Future
"
			5.78		","<a name=""12877""></a>",/boardgame/57458/darwinci,"
			5.521		","
			116		",Darwinci
"
			6.15		","<a name=""13471""></a>",/boardgame/146204/ruckus-goblin-army-game,"
			5.517		","
			87		",Ruckus: The Goblin Army Game
"
			7.00		","<a name=""13174""></a>",/boardgame/258512/communist-cats,"
			5.519		","
			43		",Communist Cats
"
			5.97		","<a name=""13273""></a>",/boardgame/12267/dwarves-and-dice,"
			5.518		","
			60		",Dwarves and Dice
"
			6.77		","<a name=""12481""></a>",/boardgame/5223/champs-de-bataille-ii-la-bataille-de-kadesh,"
			5.524		","
			30		",Champs de Bataille II: La bataille de Kadesh
"
			6.19		","<a name=""12679""></a>",/boardgame/6939/battle-guilford-courthouse,"
			5.522		","
			53		",The Battle of Guilford Courthouse
"
			5.83		","<a name=""12976""></a>",/boardgame/10386/siegestones,"
			5.520		","
			90		",SiegeStones
"
			6.65		","<a name=""12778""></a>",/boardgame/12743/battle-helms-deep,"
			5.522		","
			33		",The Battle of Helm's Deep
"
			6.27		","<a name=""12283""></a>",/boardgame/2733/stimmvieh,"
			5.525		","
			47		",Stimmvieh
"
			6.17		","<a name=""12580""></a>",/boardgame/251405/creatures-and-cupcakes,"
			5.523		","
			57		",Creatures and Cupcakes
"
			6.40		","<a name=""12184""></a>",/boardgame/3617/operation-pegasus,"
			5.526		","
			58		",Operation Pegasus
"
			6.09		","<a name=""12382""></a>",/boardgame/24025/attacktix-battle-figure-game-marvel-superheroes,"
			5.524		","
			73		",Attacktix Battle Figure Game Marvel Superheroes
"
			6.12		","<a name=""11986""></a>",/boardgame/41148/fuzzy-tiger,"
			5.528		","
			64		",Fuzzy Tiger
"
			5.91		","<a name=""11788""></a>",/boardgame/66825/kraken-alarm,"
			5.529		","
			136		",Kraken-Alarm
"
			6.45		","<a name=""12085""></a>",/boardgame/7939/vector,"
			5.527		","
			42		",Vector
"
			6.70		","<a name=""11887""></a>",/boardgame/37392/fleets-2025-east-china-sea,"
			5.528		","
			40		",Fleets 2025: East China Sea
"
			5.83		","<a name=""13868""></a>",/boardgame/3885/gold-digger,"
			5.514		","
			83		",Gold Digger
"
			6.41		","<a name=""14363""></a>",/boardgame/7060/norad,"
			5.510		","
			32		",NORAD
"
			5.74		","<a name=""14858""></a>",/boardgame/40083/cluedo-chocolate-edition,"
			5.506		","
			71		",Cluedo Chocolate Edition
"
			5.59		","<a name=""15551""></a>",/boardgame/26516/boxers-or-briefs,"
			5.501		","
			209		",Boxers or Briefs?
"
			5.60		","<a name=""15353""></a>",/boardgame/56406/activity-club-edition,"
			5.502		","
			102		",Activity Club-Edition
"
			5.70		","<a name=""15155""></a>",/boardgame/2943/lepanto,"
			5.504		","
			59		",Lepanto
"
			5.70		","<a name=""15650""></a>",/boardgame/209506/terra-formars,"
			5.500		","
			57		",Terra Formars
"
			5.81		","<a name=""14957""></a>",/boardgame/101660/witty-chronos,"
			5.506		","
			44		",Witty Chronos
"
			5.73		","<a name=""15452""></a>",/boardgame/8753/grand-army-republic,"
			5.502		","
			48		",Grand Army of the Republic
"
			5.67		","<a name=""15254""></a>",/boardgame/30852/transformers-battling-card-game,"
			5.503		","
			37		",Transformers Battling Card Game
"
			5.87		","<a name=""14462""></a>",/boardgame/13623/whos-bag,"
			5.509		","
			46		",Who's in the Bag
"
			5.75		","<a name=""15056""></a>",/boardgame/18564/children-fire,"
			5.505		","
			54		",Children of Fire
"
			5.70		","<a name=""14660""></a>",/boardgame/24189/pustekuchen,"
			5.508		","
			58		",Pustekuchen
"
			5.69		","<a name=""14165""></a>",/boardgame/118001/kleine-fotosafari,"
			5.512		","
			89		",Kleine Fotosafari
"
			6.11		","<a name=""14759""></a>",/boardgame/36225/playbook-football,"
			5.507		","
			30		",Playbook Football
"
			5.94		","<a name=""14561""></a>",/boardgame/191205/ants-go-marching,"
			5.509		","
			31		",The Ants Go Marching
"
			5.66		","<a name=""13670""></a>",/boardgame/4272/punk-sucht-lady,"
			5.515		","
			64		",Punk sucht Lady
"
			5.71		","<a name=""14264""></a>",/boardgame/3793/pig-pong,"
			5.511		","
			91		",Pig Pong
"
			6.01		","<a name=""13967""></a>",/boardgame/124761/famous-fairways-worlds-smallest-golf-game,"
			5.513		","
			41		",Famous Fairways: The World's Smallest Golf Game
"
			5.84		","<a name=""14066""></a>",/boardgame/136566/bodgermania,"
			5.512		","
			70		",BodgerMania
"
			6.46		","<a name=""13076""></a>",/boardgame/73230/showdown-coming-indo-pakistani-war,"
			5.520		","
			35		",Showdown: The Coming Indo-Pakistani War
"
			5.75		","<a name=""13769""></a>",/boardgame/15196/flunkern,"
			5.514		","
			86		",Flunkern
"
			6.10		","<a name=""13373""></a>",/boardgame/191923/roadkill,"
			5.517		","
			40		",Roadkill
"
			6.16		","<a name=""13571""></a>",/boardgame/9398/war-games-rules-3000-bc-1485-ad,"
			5.516		","
			38		",War Games Rules  3000 BC to 1485 AD
"
			6.01		","<a name=""12878""></a>",/boardgame/11127/kursk-operation-zitadelle-4-july-1943,"
			5.521		","
			64		","Kursk: Operation Zitadelle, 4 July 1943"
"
			6.04		","<a name=""13472""></a>",/boardgame/5437/raid-iran,"
			5.517		","
			85		",Raid on Iran
"
			5.73		","<a name=""13175""></a>",/boardgame/24083/desert-bazaar,"
			5.519		","
			138		",Desert Bazaar
"
			6.59		","<a name=""13274""></a>",/boardgame/10584/texas-revolution,"
			5.518		","
			34		",Texas Revolution
"
			6.46		","<a name=""12482""></a>",/boardgame/28596/gridiron-master,"
			5.524		","
			47		",GridIron Master
"
			6.35		","<a name=""12680""></a>",/boardgame/10776/sword-shield,"
			5.522		","
			39		",Sword & Shield
"
			5.70		","<a name=""12977""></a>",/boardgame/127129/batman-arkham-city-escape,"
			5.520		","
			222		",Batman: Arkham City Escape
"
			7.20		","<a name=""12779""></a>",/boardgame/248072/dont-let-it-die,"
			5.522		","
			48		",Don't Let It Die
"
			6.37		","<a name=""12284""></a>",/boardgame/179560/wo-ist-bitte-umtata,"
			5.525		","
			62		",Wo ist bitte Umtata?
"
			6.25		","<a name=""12581""></a>",/boardgame/126213/when-zombies-attack,"
			5.523		","
			54		",When Zombies Attack!
"
			6.26		","<a name=""12185""></a>",/boardgame/87876/card-game-oz,"
			5.526		","
			63		",The Card Game of Oz
"
			6.22		","<a name=""12383""></a>",/boardgame/256502/whales-destroying-world,"
			5.524		","
			62		",Whales Destroying The World
"
			6.68		","<a name=""11987""></a>",/boardgame/28017/bleff,"
			5.528		","
			37		",Bleff
"
			7.31		","<a name=""11789""></a>",/boardgame/248366/brutality,"
			5.529		","
			63		",Brutality
"
			6.78		","<a name=""12086""></a>",/boardgame/13742/void-11,"
			5.527		","
			38		",Void 1.1
"
			6.02		","<a name=""11888""></a>",/boardgame/218235/ticket-mars,"
			5.528		","
			88		",Ticket to Mars
"
			5.64		","<a name=""13869""></a>",/boardgame/2942/admirals,"
			5.514		","
			189		",Admirals
"
			6.10		","<a name=""14364""></a>",/boardgame/29741/banqi,"
			5.510		","
			31		",Banqi
"
			5.72		","<a name=""14859""></a>",/boardgame/161869/castle-blast,"
			5.506		","
			42		",Castle Blast
"
			5.49		","<a name=""15552""></a>",/boardgame/21809/apples-apples-bible-edition,"
			5.501		","
			144		",Apples to Apples: Bible Edition
"
			5.64		","<a name=""15354""></a>",/boardgame/61475/trivial-pursuit-beatles-collectors-edition,"
			5.502		","
			48		",Trivial Pursuit: The Beatles Collector's Edition
"
			5.66		","<a name=""15156""></a>",/boardgame/123495/dreaming-dragon,"
			5.504		","
			37		",Dreaming Dragon
"
			5.61		","<a name=""15651""></a>",/boardgame/4814/rubout,"
			5.500		","
			65		",Rubout
"
			5.70		","<a name=""14958""></a>",/boardgame/13495/high-finance,"
			5.506		","
			54		",High Finance
"
			5.52		","<a name=""15453""></a>",/boardgame/42636/gemischtes-doppel,"
			5.502		","
			89		",Gemischtes Doppel
"
			6.08		","<a name=""15255""></a>",/boardgame/203997/locos-crononautas,"
			5.503		","
			76		",Locos Crononautas
"
			5.64		","<a name=""14463""></a>",/boardgame/2127/overpower,"
			5.509		","
			435		",Overpower
"
			5.68		","<a name=""15057""></a>",/boardgame/16727/play-wordz,"
			5.505		","
			58		",Play on Wordz
"
			5.70		","<a name=""14661""></a>",/boardgame/1945/ultimatum,"
			5.508		","
			72		",Ultimatum
"
			6.09		","<a name=""14166""></a>",/boardgame/12788/treasure-island,"
			5.512		","
			57		",Treasure Island
"
			5.71		","<a name=""14760""></a>",/boardgame/217671/mag-o-mag,"
			5.507		","
			49		",Mag-O-Mag
"
			5.88		","<a name=""14562""></a>",/boardgame/260329/jurassic-world-boardgame,"
			5.509		","
			38		",Jurassic World: The Boardgame
"
			5.92		","<a name=""13671""></a>",/boardgame/224011/gold-armada,"
			5.515		","
			78		",Gold Armada
"
			5.78		","<a name=""14265""></a>",/boardgame/176502/awesome-kingdom-tower-hateskull,"
			5.511		","
			148		",Awesome Kingdom: The Tower of Hateskull
"
			5.85		","<a name=""13968""></a>",/boardgame/123514/tweegles,"
			5.513		","
			58		",Tweegles
"
			5.94		","<a name=""14067""></a>",/boardgame/11177/cardmaster-adventure-design-deck,"
			5.512		","
			45		",Cardmaster: Adventure Design Deck
"
			6.25		","<a name=""13077""></a>",/boardgame/191879/rival-kings,"
			5.520		","
			55		",Rival Kings
"
			8.65		","<a name=""13770""></a>",/boardgame/166300/twistocity,"
			5.514		","
			37		",Twistocity
"
			6.12		","<a name=""13374""></a>",/boardgame/259525/mystical-seeds,"
			5.517		","
			47		",Mystical Seeds
"
			6.94		","<a name=""13572""></a>",/boardgame/275634/dungeon-royale,"
			5.516		","
			39		",Dungeon Royale
"
			5.94		","<a name=""12879""></a>",/boardgame/40440/sector-41,"
			5.521		","
			116		",Sector 41
"
			5.65		","<a name=""13473""></a>",/boardgame/185497/dwarves-trouble,"
			5.517		","
			214		",Dwarves in Trouble
"
			6.20		","<a name=""13176""></a>",/boardgame/175778/zombies-jr,"
			5.519		","
			57		",Zombies!!! Jr.
"
			6.10		","<a name=""13275""></a>",/boardgame/22392/teg-plan-tactico-y-estrategico-de-la-guerra,"
			5.518		","
			158		",T.E.G.: Plan Táctico y Estratégico de la Guerra
"
			6.36		","<a name=""12483""></a>",/boardgame/223597/dance-fireflies,"
			5.524		","
			70		",Dance of the Fireflies
"
			6.65		","<a name=""12681""></a>",/boardgame/7931/remember-gordon-battle-omdurman,"
			5.522		","
			35		",Remember Gordon! The Battle of Omdurman
"
			6.22		","<a name=""12978""></a>",/boardgame/144420/nichtlustig-noch-mehr-labor-chaos,"
			5.520		","
			44		",Nichtlustig: Noch mehr Labor Chaos
"
			5.86		","<a name=""12780""></a>",/boardgame/56759/tricky-trek,"
			5.522		","
			89		",Tricky Trek
"
			6.34		","<a name=""12285""></a>",/boardgame/231368/arboria,"
			5.525		","
			57		",Arboria
"
			5.88		","<a name=""12582""></a>",/boardgame/8326/fall-rome,"
			5.523		","
			158		",The Fall of Rome
"
			6.70		","<a name=""12186""></a>",/boardgame/203238/tricky-dungeon,"
			5.526		","
			39		",Tricky Dungeon
"
			6.10		","<a name=""12384""></a>",/boardgame/173253/black-stories-dark-tales-edition,"
			5.524		","
			67		",Black Stories: Dark Tales Edition
"
			6.20		","<a name=""11988""></a>",/boardgame/8979/oodles-doodles,"
			5.528		","
			57		",Oodles of Doodles
"
			6.80		","<a name=""11790""></a>",/boardgame/134069/alexanders-campaign,"
			5.529		","
			36		",Alexander's Campaign
"
			5.75		","<a name=""12087""></a>",/boardgame/680/dune,"
			5.527		","
			325		",Dune
"
			6.04		","<a name=""11889""></a>",/boardgame/3993/necromancer,"
			5.528		","
			85		",Necromancer
"
			5.67		","<a name=""13870""></a>",/boardgame/104633/castelli,"
			5.514		","
			207		",Castelli
"
			5.66		","<a name=""14365""></a>",/boardgame/32471/mafia,"
			5.510		","
			261		",Mafia
"
			5.93		","<a name=""14860""></a>",/boardgame/153807/room-party-game,"
			5.506		","
			34		",Room Party: The Game!
"
			5.65		","<a name=""15553""></a>",/boardgame/234062/highlander-duel,"
			5.501		","
			37		",Highlander: The Duel
"
			5.76		","<a name=""15355""></a>",/boardgame/27730/eollis-pirates-des-vents,"
			5.502		","
			54		",Eollis: Pirates des Vents
"
			5.66		","<a name=""15157""></a>",/boardgame/153710/dodge-dice,"
			5.504		","
			40		",Dodge Dice
"
			5.59		","<a name=""15652""></a>",/boardgame/203019/million-dollars-game-expansion-pack-1,"
			5.500		","
			41		",Million Dollars But... The Game: Expansion Pack 1
"
			5.56		","<a name=""14959""></a>",/boardgame/11187/advanced-dungeons-dragons-battlesystem,"
			5.506		","
			220		",Advanced Dungeons & Dragons Battlesystem
"
			5.52		","<a name=""15454""></a>",/boardgame/156557/zombie-island,"
			5.502		","
			62		",Zombie Island
"
			5.70		","<a name=""15256""></a>",/boardgame/157696/what-fake,"
			5.503		","
			62		",What the Fake?!
"
			5.99		","<a name=""14464""></a>",/boardgame/7063/double-star,"
			5.509		","
			45		",Double Star
"
			5.77		","<a name=""15058""></a>",/boardgame/16273/race-tunis,"
			5.505		","
			38		",Race For Tunis
"
			5.94		","<a name=""14662""></a>",/boardgame/192275/olympians-war,"
			5.508		","
			58		",Olympians War
"
			5.76		","<a name=""14167""></a>",/boardgame/1512/hexagony,"
			5.511		","
			139		",Hexagony
"
			6.06		","<a name=""14761""></a>",/boardgame/8835/stars-and-bars,"
			5.507		","
			31		",Stars and Bars
"
			5.74		","<a name=""14563""></a>",/boardgame/25924/trivial-pursuit-genus-edicion-ii-spain,"
			5.509		","
			67		",Trivial Pursuit: Genus Edicion II (Spain)
"
			6.10		","<a name=""13672""></a>",/boardgame/7948/dark-ages-tactical-warfare-500-1300,"
			5.515		","
			41		","Dark Ages: Tactical Warfare, 500-1300"
"
			5.71		","<a name=""14266""></a>",/boardgame/27388/hop-it,"
			5.511		","
			44		",Hop to It!
"
			5.73		","<a name=""13969""></a>",/boardgame/257411/game-goes-eleven,"
			5.513		","
			66		",This Game Goes to Eleven
"
			5.80		","<a name=""14068""></a>",/boardgame/80833/michigan-rummy,"
			5.512		","
			65		",Michigan Rummy
"
			6.68		","<a name=""13078""></a>",/boardgame/9909/crete-1941-operation-merkur,"
			5.519		","
			30		",Crète 1941: Opération Merkur
"
			6.18		","<a name=""13771""></a>",/boardgame/148117/all-hands-deck,"
			5.514		","
			36		",All Hands on Deck!
"
			5.70		","<a name=""13375""></a>",/boardgame/16403/catch-me,"
			5.517		","
			128		",Catch me!
"
			6.77		","<a name=""13573""></a>",/boardgame/177002/buy-rights,"
			5.516		","
			38		",Buy The Rights
"
			6.14		","<a name=""12880""></a>",/boardgame/171543/pronto,"
			5.521		","
			60		",Pronto
"
			6.54		","<a name=""13474""></a>",/boardgame/47475/ex-illis,"
			5.517		","
			42		",Ex illis
"
			6.40		","<a name=""13177""></a>",/boardgame/129952/make-n-break-party,"
			5.519		","
			41		",Make 'n' Break Party
"
			7.16		","<a name=""13276""></a>",/boardgame/215806/ikan,"
			5.518		","
			46		",IKAN
"
			6.71		","<a name=""12484""></a>",/boardgame/101539/first-bull-run-150th-anniversary-edition,"
			5.524		","
			30		",First Bull Run: 150th Anniversary Edition
"
			6.03		","<a name=""12682""></a>",/boardgame/140600/scalawag,"
			5.522		","
			67		",Scalawag!
"
			5.82		","<a name=""12979""></a>",/boardgame/1953/mystic-war,"
			5.520		","
			122		",Mystic War
"
			6.45		","<a name=""12781""></a>",/boardgame/145653/hemloch-vault-darkness,"
			5.522		","
			32		",Hemloch: Vault of Darkness
"
			6.71		","<a name=""12286""></a>",/boardgame/282278/drachensachen,"
			5.525		","
			41		",Drachensachen
"
			6.24		","<a name=""12583""></a>",/boardgame/5881/tet-offensive,"
			5.523		","
			62		",Tet Offensive
"
			6.40		","<a name=""12187""></a>",/boardgame/270237/red-peak,"
			5.526		","
			49		",Red Peak
"
			6.49		","<a name=""12385""></a>",/boardgame/195476/master-thief,"
			5.524		","
			54		",Master Thief
"
			6.03		","<a name=""11989""></a>",/boardgame/11160/think-memo-crime,"
			5.528		","
			89		",Think: Memo Crime
"
			5.82		","<a name=""11791""></a>",/boardgame/231302/cat-game,"
			5.529		","
			172		",The Cat Game
"
			5.89		","<a name=""12088""></a>",/boardgame/89972/15,"
			5.527		","
			103		",15
"
			6.86		","<a name=""11890""></a>",/boardgame/245644/kobold,"
			5.528		","
			32		",Kobold
"
			6.04		","<a name=""13871""></a>",/boardgame/24794/line,"
			5.514		","
			36		",Line Up!
"
			5.81		","<a name=""14366""></a>",/boardgame/167468/kuh-vadis,"
			5.510		","
			51		",Kuh Vadis
"
			5.78		","<a name=""14861""></a>",/boardgame/131163/ghost-hunt,"
			5.506		","
			32		",Ghost Hunt
"
			5.69		","<a name=""15554""></a>",/boardgame/18050/argue,"
			5.501		","
			41		",Argue
"
			5.53		","<a name=""15356""></a>",/boardgame/20138/rotundo,"
			5.502		","
			104		",Rotundo
"
			5.81		","<a name=""15158""></a>",/boardgame/2776/heavy-gear-fighter,"
			5.504		","
			39		",Heavy Gear Fighter
"
			5.77		","<a name=""15653""></a>",/boardgame/8221/90s-game,"
			5.500		","
			41		",The 90's Game
"
			5.68		","<a name=""14960""></a>",/boardgame/42360/space-pirates,"
			5.506		","
			148		",Space Pirates
"
			5.55		","<a name=""15455""></a>",/boardgame/21563/avista,"
			5.502		","
			64		",Avista
"
			5.74		","<a name=""15257""></a>",/boardgame/15112/subbuteo-rugby,"
			5.503		","
			37		",Subbuteo Rugby
"
			5.75		","<a name=""14465""></a>",/boardgame/28388/some-poles-apart-battle-westerplatte,"
			5.509		","
			77		",Some Poles Apart: The Battle of the Westerplatte
"
			5.87		","<a name=""15059""></a>",/boardgame/6129/jena-napoleons-victories-and-defeats,"
			5.505		","
			45		",Jena: Napoleon's Victories and Defeats
"
			6.02		","<a name=""14663""></a>",/boardgame/286659/voll-verasselt,"
			5.508		","
			30		",Voll verasselt
"
			5.74		","<a name=""14168""></a>",/boardgame/29317/war-imperio-romano,"
			5.511		","
			101		",War: Império Romano
"
			5.65		","<a name=""14762""></a>",/boardgame/46800/tensao-total,"
			5.507		","
			69		",Tensão Total
"
			5.62		","<a name=""14564""></a>",/boardgame/217230/walking-pet,"
			5.509		","
			72		",The Walking Pet
"
			6.29		","<a name=""13673""></a>",/boardgame/84454/wer-wars-lost-das-ratsel-von-schraghausen,"
			5.515		","
			35		",Wer war's? Löst das Rätsel von Schräghausen!
"
			5.91		","<a name=""14267""></a>",/boardgame/135598/pub-trivia,"
			5.511		","
			58		",Pub Trivia
"
			5.80		","<a name=""13970""></a>",/boardgame/260238/claim-kingdoms,"
			5.513		","
			62		",Claim Kingdoms
"
			6.03		","<a name=""14069""></a>",/boardgame/3674/fast-attack-boats-game-arab-israeli-naval-war-1973,"
			5.512		","
			61		",Fast Attack Boats: A Game of the Arab-Israeli Naval War 1973
"
			5.75		","<a name=""13079""></a>",/boardgame/1504/bakschisch,"
			5.519		","
			118		",Bakschisch
"
			5.83		","<a name=""13772""></a>",/boardgame/173344/booze-barons,"
			5.514		","
			72		",Booze Barons
"
			5.70		","<a name=""13376""></a>",/boardgame/1875/isolation,"
			5.517		","
			217		",Isolation
"
			6.09		","<a name=""13574""></a>",/boardgame/147892/councils-contracts,"
			5.516		","
			38		",Councils & Contracts
"
			6.39		","<a name=""12881""></a>",/boardgame/41788/striking-anvil-operation-anvil-dragoon,"
			5.521		","
			33		",Striking the Anvil: Operation Anvil Dragoon
"
			6.26		","<a name=""13475""></a>",/boardgame/587/sumera,"
			5.517		","
			31		",Sumera
"
			6.07		","<a name=""13178""></a>",/boardgame/41329/fire-bulls,"
			5.519		","
			47		",Fire Bulls
"
			5.91		","<a name=""13277""></a>",/boardgame/173389/rush-hour-shift,"
			5.518		","
			117		",Rush Hour Shift
"
			6.64		","<a name=""12485""></a>",/boardgame/9853/champs-de-bataille-iv-asie,"
			5.524		","
			33		",Champs de Bataille IV: Asie
"
			6.14		","<a name=""12683""></a>",/boardgame/187000/block-out,"
			5.522		","
			54		",Block Out!
"
			6.23		","<a name=""12980""></a>",/boardgame/23270/paddle-pool,"
			5.520		","
			39		",Paddle Pool
"
			6.71		","<a name=""12782""></a>",/boardgame/20111/golf-game-par-excellence,"
			5.522		","
			30		",The Golf Game: Par Excellence
"
			5.91		","<a name=""12287""></a>",/boardgame/60574/mausgeflippt,"
			5.525		","
			113		",Mausgeflippt
"
			5.95		","<a name=""12584""></a>",/boardgame/137179/deck-thieves,"
			5.523		","
			81		",Deck of Thieves
"
			6.42		","<a name=""12188""></a>",/boardgame/283353/tee-oder-kaffee,"
			5.526		","
			40		",Tee oder Kaffee
"
			6.06		","<a name=""12386""></a>",/boardgame/138127/night-eternal-game,"
			5.524		","
			68		",Night Eternal: The Game
"
			6.02		","<a name=""11990""></a>",/boardgame/7065/pusher,"
			5.528		","
			74		",Pusher
"
			5.68		","<a name=""11792""></a>",/boardgame/3725/qwitch,"
			5.529		","
			252		",Qwitch
"
			6.03		","<a name=""12089""></a>",/boardgame/26363/nomads-arabia-wandering-herds-game,"
			5.527		","
			83		",Nomads of Arabia: The Wandering Herds Game
"
			5.95		","<a name=""11891""></a>",/boardgame/165797/der-unendliche-fluss,"
			5.528		","
			96		",Der unendliche Fluss
"
			6.15		","<a name=""13872""></a>",/boardgame/224937/status-report,"
			5.514		","
			30		",Status Report!
"
			5.91		","<a name=""14367""></a>",/boardgame/40964/unikato,"
			5.510		","
			54		",Unikato
"
			5.64		","<a name=""14862""></a>",/boardgame/21294/nono,"
			5.506		","
			66		",NoNo
"
			5.61		","<a name=""15555""></a>",/boardgame/3512/doorways-adventure,"
			5.501		","
			44		",Doorways to Adventure
"
			5.58		","<a name=""15357""></a>",/boardgame/49454/chicago-gangsters,"
			5.502		","
			76		",Chicago Gangsters
"
			5.61		","<a name=""15159""></a>",/boardgame/11394/shopping-list,"
			5.504		","
			98		",Shopping List
"
			5.69		","<a name=""15654""></a>",/boardgame/13440/horrific,"
			5.500		","
			33		",Horrific
"
			5.84		","<a name=""14961""></a>",/boardgame/19498/kille,"
			5.506		","
			35		",Kille
"
			5.68		","<a name=""15456""></a>",/boardgame/27460/power-yahtzee,"
			5.502		","
			38		",Power Yahtzee
"
			5.97		","<a name=""15258""></a>",/boardgame/172555/loaded-questions-party,"
			5.503		","
			38		",Loaded Questions Party
"
			5.71		","<a name=""14466""></a>",/boardgame/3417/tribulation,"
			5.509		","
			79		",Tribulation
"
			5.76		","<a name=""15060""></a>",/boardgame/131282/professor-pugnacious,"
			5.505		","
			81		",Professor Pugnacious
"
			5.80		","<a name=""14664""></a>",/boardgame/6003/donau-front,"
			5.508		","
			61		",Donau Front
"
			6.19		","<a name=""14169""></a>",/boardgame/38747/accused-getting-away-murder,"
			5.511		","
			56		",Accused! Getting Away With Murder?
"
			5.81		","<a name=""14763""></a>",/boardgame/6005/korea-mobile-war,"
			5.507		","
			61		",Korea: The Mobile War
"
			5.72		","<a name=""14565""></a>",/boardgame/109718/hunting-party,"
			5.509		","
			85		",Hunting Party
"
			6.15		","<a name=""13674""></a>",/boardgame/11689/noble-armada,"
			5.515		","
			34		",Noble Armada
"
			5.58		","<a name=""14268""></a>",/boardgame/856/new-york-new-york,"
			5.511		","
			84		","New York, New York"
"
			5.89		","<a name=""13971""></a>",/boardgame/41844/african-park,"
			5.513		","
			77		",African Park
"
			5.84		","<a name=""14070""></a>",/boardgame/4570/wordsters,"
			5.512		","
			63		",Wordsters
"
			6.31		","<a name=""13080""></a>",/boardgame/29286/stratego-americas-civil-war-collectors-edition,"
			5.519		","
			47		",Stratego: America's Civil War Collector's Edition
"
			5.94		","<a name=""13773""></a>",/boardgame/138470/erie-railroad,"
			5.514		","
			47		",Erie Railroad
"
			6.28		","<a name=""13377""></a>",/boardgame/183197/serengeti-race-life,"
			5.517		","
			41		",Serengeti: A Race For Life
"
			6.27		","<a name=""13575""></a>",/boardgame/217863/unauthorized,"
			5.516		","
			42		",Unauthorized
"
			6.28		","<a name=""12882""></a>",/boardgame/244702/geistesblitz-junior,"
			5.521		","
			41		",Geistesblitz Junior
"
			5.91		","<a name=""13476""></a>",/boardgame/25758/truffel-schnuffel,"
			5.517		","
			58		",Trüffel-Schnüffel
"
			6.22		","<a name=""13179""></a>",/boardgame/13832/vulkan,"
			5.519		","
			37		",Vulkan!
"
			5.91		","<a name=""13278""></a>",/boardgame/135327/kniffel-das-kartenspiel,"
			5.518		","
			66		",Kniffel: Das Kartenspiel
"
			6.69		","<a name=""12486""></a>",/boardgame/15676/terrace-6x6,"
			5.524		","
			32		",Terrace 6x6
"
			6.10		","<a name=""12684""></a>",/boardgame/183528/captain-black,"
			5.522		","
			53		",Captain Black
"
			5.94		","<a name=""12981""></a>",/boardgame/2201/redemption,"
			5.520		","
			252		",Redemption
"
			5.84		","<a name=""12783""></a>",/boardgame/33624/trivial-pursuit-deluxe,"
			5.522		","
			162		",Trivial Pursuit Deluxe
"
			6.77		","<a name=""12288""></a>",/boardgame/9759/outta-control,"
			5.525		","
			33		",Outta Control
"
			6.14		","<a name=""12585""></a>",/boardgame/129313/custers-final-campaign-7th-cavalry-little-bighorn,"
			5.523		","
			51		",Custer's Final Campaign: 7th Cavalry at Little Bighorn
"
			5.70		","<a name=""12189""></a>",/boardgame/1378/odysseus,"
			5.526		","
			209		",Odysseus
"
			6.55		","<a name=""12387""></a>",/boardgame/156023/el-cinefilo,"
			5.524		","
			44		",El Cinéfilo
"
			6.88		","<a name=""11991""></a>",/boardgame/86754/i-signori-dei-draghi,"
			5.528		","
