,number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_class_weight,params_learning_rate,params_max_depth,params_min_data_in_leaf,params_n_estimators,params_num_leaves,params_sampling_strategy,state
443,443,0.4525012464256203,2020-09-03 16:48:09.504671,2020-09-03 16:48:54.233395,0 days 00:00:44.728724,dart,,0.10983396256086557,77,50,230,80,0.9,COMPLETE
444,444,0.16994938687473576,2020-09-03 16:48:54.237609,2020-09-03 16:49:02.871410,0 days 00:00:08.633801,goss,,4.001315637060152,82,50,250,85,0.85,COMPLETE
445,445,0.44383558974711634,2020-09-03 16:49:02.875300,2020-09-03 16:49:50.244245,0 days 00:00:47.368945,dart,,0.10359869451763423,78,50,240,80,0.9,COMPLETE
446,446,0.04094942945739914,2020-09-03 16:49:50.253644,2020-09-03 16:49:57.584739,0 days 00:00:07.331095,dart,,1.9793106322373675,80,50,230,80,0.9500000000000001,COMPLETE
447,447,0.41556726930474175,2020-09-03 16:49:57.588492,2020-09-03 16:50:47.288668,0 days 00:00:49.700176,dart,,0.17413214372861646,78,50,240,80,0.85,COMPLETE
448,448,0.10253508626757386,2020-09-03 16:50:47.292381,2020-09-03 16:50:52.078905,0 days 00:00:04.786524,dart,,5.272821810052021,81,50,230,85,0.9,COMPLETE
449,449,0.4454682915703071,2020-09-03 16:50:52.085447,2020-09-03 16:51:37.964297,0 days 00:00:45.878850,dart,,0.15515550961095792,84,50,220,85,0.9500000000000001,COMPLETE
450,450,0.06798088780020821,2020-09-03 16:51:37.969446,2020-09-03 16:51:41.839115,0 days 00:00:03.869669,dart,,65.25959308170171,86,50,220,80,0.9500000000000001,COMPLETE
451,451,0.45190142291087776,2020-09-03 16:51:41.842929,2020-09-03 16:52:28.305528,0 days 00:00:46.462599,dart,,0.133206095711844,83,50,220,85,0.9500000000000001,COMPLETE
452,452,0.07398612648638787,2020-09-03 16:52:28.311520,2020-09-03 16:52:32.140666,0 days 00:00:03.829146,dart,,3.28749066504198,85,50,220,85,0.2,COMPLETE
453,453,0.03163051751119028,2020-09-03 16:52:32.148233,2020-09-03 16:52:36.485253,0 days 00:00:04.337020,dart,,74.81164222903139,83,50,230,85,0.9500000000000001,COMPLETE
454,454,0.04531987386471001,2020-09-03 16:52:36.489883,2020-09-03 16:52:40.877557,0 days 00:00:04.387674,dart,,59.35543834418448,83,50,220,85,0.9500000000000001,COMPLETE
455,455,0.4501349751180766,2020-09-03 16:52:40.882295,2020-09-03 16:53:24.283855,0 days 00:00:43.401560,dart,,0.15160217579334082,87,50,210,80,0.9500000000000001,COMPLETE
456,456,0.03489693771963505,2020-09-03 16:53:24.287835,2020-09-03 16:53:30.649878,0 days 00:00:06.362043,dart,,2.137584073457101,86,50,210,80,0.9500000000000001,COMPLETE
457,457,0.4411906214645427,2020-09-03 16:53:30.654523,2020-09-03 16:54:23.937542,0 days 00:00:53.283019,dart,,0.1521236662898214,89,50,240,80,0.9500000000000001,COMPLETE
458,458,0.10203814517654966,2020-09-03 16:54:23.941864,2020-09-03 16:54:28.790531,0 days 00:00:04.848667,dart,,3.7824098309294754,90,50,210,80,0.9500000000000001,COMPLETE
459,459,0.06387322420297879,2020-09-03 16:54:28.794739,2020-09-03 16:54:39.179233,0 days 00:00:10.384494,dart,,1.7937958048806641,83,50,220,85,0.9500000000000001,COMPLETE
460,460,0.059241937096607654,2020-09-03 16:54:39.183459,2020-09-03 16:54:44.109098,0 days 00:00:04.925639,dart,,5.4244639675244635,87,50,240,75,0.9500000000000001,COMPLETE
461,461,0.06423133401225005,2020-09-03 16:54:44.113628,2020-09-03 16:54:50.304934,0 days 00:00:06.191306,dart,,2.1415050763634347,87,50,230,80,0.9500000000000001,COMPLETE
462,462,0.42370222052716333,2020-09-03 16:54:50.309906,2020-09-03 16:55:32.434543,0 days 00:00:42.124637,dart,,0.2394171334597208,85,45,210,85,0.9500000000000001,COMPLETE
463,463,0.045381662006695814,2020-09-03 16:55:32.438617,2020-09-03 16:55:37.547076,0 days 00:00:05.108459,dart,,3.6742102589512444,81,50,220,80,0.9,COMPLETE
464,464,0.09027832675579298,2020-09-03 16:55:37.551355,2020-09-03 16:55:44.337509,0 days 00:00:06.786154,dart,,2.049541178095332,92,45,230,85,0.9500000000000001,COMPLETE
465,465,0.1021639542560225,2020-09-03 16:55:44.342279,2020-09-03 16:55:48.828969,0 days 00:00:04.486690,dart,,5.8188123111372505,88,50,210,75,0.9500000000000001,COMPLETE
466,466,0.44396768638224876,2020-09-03 16:55:48.832695,2020-09-03 16:56:40.448305,0 days 00:00:51.615610,dart,,0.16154773294033722,80,45,240,80,0.9,COMPLETE
467,467,0.4508703804817703,2020-09-03 16:56:40.452484,2020-09-03 16:57:34.513426,0 days 00:00:54.060942,dart,,0.11399865527613427,84,45,250,80,0.9,COMPLETE
468,468,0.43655271420380204,2020-09-03 16:57:34.517659,2020-09-03 16:58:42.696938,0 days 00:01:08.179279,dart,,0.18038969557431828,85,45,260,80,0.9,COMPLETE
469,469,0.4372419750339739,2020-09-03 16:58:42.701159,2020-09-03 16:59:43.003886,0 days 00:01:00.302727,dart,,0.14751451814545158,83,50,250,85,0.9,COMPLETE
470,470,0.07910954576922445,2020-09-03 16:59:43.007727,2020-09-03 16:59:47.957663,0 days 00:00:04.949936,dart,,3.519481327184849,84,45,240,75,0.9,COMPLETE
471,471,0.050072854196434945,2020-09-03 16:59:47.961577,2020-09-03 16:59:56.085998,0 days 00:00:08.124421,dart,,1.9171770454801424,79,40,220,80,0.9,COMPLETE
472,472,0.42734475284641393,2020-09-03 16:59:56.092107,2020-09-03 17:00:45.522386,0 days 00:00:49.430279,dart,,0.16314972146523482,83,50,230,80,0.9,COMPLETE
473,473,0.06081287224590722,2020-09-03 17:00:45.525729,2020-09-03 17:00:50.094504,0 days 00:00:04.568775,dart,,7.320141361425085,81,45,250,85,0.9,COMPLETE
474,474,0.11017060298775969,2020-09-03 17:00:50.097900,2020-09-03 17:01:00.258122,0 days 00:00:10.160222,goss,,3.916183509156234,85,50,270,80,0.9500000000000001,COMPLETE
475,475,0.07803741944873438,2020-09-03 17:01:00.262077,2020-09-03 17:01:05.013254,0 days 00:00:04.751177,dart,,13.684445750430621,82,45,260,85,0.85,COMPLETE
476,476,0.10444237366957436,2020-09-03 17:01:05.017120,2020-09-03 17:01:13.055626,0 days 00:00:08.038506,dart,,1.931132511397564,87,45,200,75,0.9500000000000001,COMPLETE
477,477,0.09092579552138849,2020-09-03 17:01:13.060539,2020-09-03 17:01:20.506931,0 days 00:00:07.446392,dart,,2.073108658480188,80,50,230,80,0.9,COMPLETE
478,478,0.0944414314283792,2020-09-03 17:01:20.511406,2020-09-03 17:01:25.457127,0 days 00:00:04.945721,dart,,4.97828485831382,89,45,210,85,0.9500000000000001,COMPLETE
479,479,0.07534815643857895,2020-09-03 17:01:25.465414,2020-09-03 17:01:34.678351,0 days 00:00:09.212937,dart,,1.8946981860741543,81,40,240,80,0.85,COMPLETE
480,480,0.08210924937168919,2020-09-03 17:01:34.681889,2020-09-03 17:01:39.834972,0 days 00:00:05.153083,dart,balanced,4.318406520517585,85,50,220,85,0.9,COMPLETE
481,481,0.44564827992980566,2020-09-03 17:01:39.839015,2020-09-03 17:02:36.332739,0 days 00:00:56.493724,dart,,0.1859862933449692,79,45,250,75,0.9500000000000001,COMPLETE
482,482,0.44038880939902486,2020-09-03 17:02:36.345381,2020-09-03 17:03:43.033646,0 days 00:01:06.688265,dart,,0.11630877501158768,84,45,270,75,0.9500000000000001,COMPLETE
483,483,0.44278968561560583,2020-09-03 17:03:43.041746,2020-09-03 17:04:25.906971,0 days 00:00:42.865225,dart,,0.19631550651277133,82,40,220,70,0.9500000000000001,COMPLETE
484,484,0.4448138415950865,2020-09-03 17:04:25.911883,2020-09-03 17:05:35.660144,0 days 00:01:09.748261,dart,,0.10053565293969582,83,40,280,75,0.9500000000000001,COMPLETE
485,485,0.058151094779519893,2020-09-03 17:05:35.670590,2020-09-03 17:05:42.706956,0 days 00:00:07.036366,dart,,3.19414905938299,81,40,310,75,0.9500000000000001,COMPLETE
486,486,0.4473336713752321,2020-09-03 17:05:42.721054,2020-09-03 17:06:45.662389,0 days 00:01:02.941335,dart,,0.13463744028813932,84,35,260,75,0.9500000000000001,COMPLETE
487,487,0.08428555681344078,2020-09-03 17:06:45.666051,2020-09-03 17:06:58.865693,0 days 00:00:13.199642,dart,,1.8548489279704876,87,35,290,75,0.9500000000000001,COMPLETE
488,488,0.09622864373515132,2020-09-03 17:06:58.877468,2020-09-03 17:07:05.423964,0 days 00:00:06.546496,dart,,7.950749416045846,84,30,280,75,0.9500000000000001,COMPLETE
489,489,0.44753026573015575,2020-09-03 17:07:05.433621,2020-09-03 17:08:12.588410,0 days 00:01:07.154789,dart,,0.13341134327033918,83,35,260,70,0.9500000000000001,COMPLETE
490,490,0.45311517228637177,2020-09-03 17:08:12.595082,2020-09-03 17:09:36.756378,0 days 00:01:24.161296,dart,,0.1312320901204895,85,35,290,70,0.9500000000000001,COMPLETE
491,491,0.08044907061932227,2020-09-03 17:09:36.760947,2020-09-03 17:09:42.476790,0 days 00:00:05.715843,dart,,5.404382035393762,86,35,280,75,0.9500000000000001,COMPLETE
492,492,0.08886042974399345,2020-09-03 17:09:42.487324,2020-09-03 17:09:48.489903,0 days 00:00:06.002579,dart,,3.047068991281707,88,35,290,65,0.9500000000000001,COMPLETE
493,493,0.025718866697950888,2020-09-03 17:09:48.493614,2020-09-03 17:09:53.369979,0 days 00:00:04.876365,dart,,88.1705084577585,89,30,310,65,0.9500000000000001,COMPLETE
494,494,0.06505706389722282,2020-09-03 17:09:53.376985,2020-09-03 17:10:02.598265,0 days 00:00:09.221280,dart,,2.230934899072799,85,35,300,70,0.9500000000000001,COMPLETE
495,495,0.06842681434331739,2020-09-03 17:10:02.603987,2020-09-03 17:10:16.042404,0 days 00:00:13.438417,dart,,1.878369221088433,83,35,290,70,0.9500000000000001,COMPLETE
496,496,0.07937194504984171,2020-09-03 17:10:16.047616,2020-09-03 17:10:22.079710,0 days 00:00:06.032094,dart,,3.9480133359526812,84,35,280,70,0.9500000000000001,COMPLETE
497,497,0.07008330975700712,2020-09-03 17:10:22.083995,2020-09-03 17:10:32.434441,0 days 00:00:10.350446,dart,,1.9625526417318662,86,30,270,65,0.9500000000000001,COMPLETE
498,498,0.428356653939401,2020-09-03 17:10:32.445776,2020-09-03 17:11:47.446745,0 days 00:01:15.000969,dart,,0.20744435923840956,82,35,270,75,0.9500000000000001,COMPLETE
499,499,0.42874324501383787,2020-09-03 17:11:47.454814,2020-09-03 17:13:05.907718,0 days 00:01:18.452904,dart,,0.22507725040544446,91,40,290,70,0.9500000000000001,COMPLETE
500,500,0.03712515495705664,2020-09-03 17:13:05.914253,2020-09-03 17:13:10.710580,0 days 00:00:04.796327,dart,,32.855300908745704,83,35,270,60,0.9500000000000001,COMPLETE
501,501,0.439013935800744,2020-09-03 17:13:10.715353,2020-09-03 17:14:11.901041,0 days 00:01:01.185688,dart,,0.16833102070694791,88,35,260,70,0.9500000000000001,COMPLETE
502,502,0.12806579991042286,2020-09-03 17:14:11.909234,2020-09-03 17:14:21.577807,0 days 00:00:09.668573,goss,,5.970332207305094,85,35,260,75,0.9500000000000001,COMPLETE
503,503,0.07256608664253317,2020-09-03 17:14:21.585269,2020-09-03 17:14:27.407928,0 days 00:00:05.822659,dart,,3.603736405028214,82,30,280,75,0.9500000000000001,COMPLETE
504,504,0.058149999917931516,2020-09-03 17:14:27.414857,2020-09-03 17:14:41.273492,0 days 00:00:13.858635,dart,,1.8610820369908005,79,35,300,75,0.9500000000000001,COMPLETE
505,505,0.08772954459299317,2020-09-03 17:14:41.281277,2020-09-03 17:14:46.643228,0 days 00:00:05.361951,dart,,4.109448827922628,81,40,280,75,0.9500000000000001,COMPLETE
506,506,0.06746419684752256,2020-09-03 17:14:46.647587,2020-09-03 17:14:59.815787,0 days 00:00:13.168200,dart,,1.698405435895389,84,40,260,70,0.9500000000000001,COMPLETE
507,507,0.07360715819553906,2020-09-03 17:14:59.820540,2020-09-03 17:15:04.570972,0 days 00:00:04.750432,dart,,6.075664760369843,86,40,260,75,0.9500000000000001,COMPLETE
508,508,0.4505868874057769,2020-09-03 17:15:04.575282,2020-09-03 17:16:00.143717,0 days 00:00:55.568435,dart,,0.16049341364417402,79,55,250,65,0.9500000000000001,COMPLETE
509,509,0.42948579896211936,2020-09-03 17:16:00.151029,2020-09-03 17:16:57.497374,0 days 00:00:57.346345,dart,balanced,0.285083276878229,80,55,250,65,0.9500000000000001,COMPLETE
510,510,0.4407107360172879,2020-09-03 17:16:57.501137,2020-09-03 17:17:52.743819,0 days 00:00:55.242682,dart,,0.12349981818620191,79,55,250,70,1.0,COMPLETE
511,511,0.0839151011694179,2020-09-03 17:17:52.747829,2020-09-03 17:17:59.064318,0 days 00:00:06.316489,dart,,3.127729682505478,78,55,260,70,0.9500000000000001,COMPLETE
512,512,0.07681498057798454,2020-09-03 17:17:59.073012,2020-09-03 17:18:05.604791,0 days 00:00:06.531779,dart,,2.226007901698593,82,55,250,65,0.9,COMPLETE
513,513,0.42945042527635735,2020-09-03 17:18:05.609190,2020-09-03 17:19:14.065767,0 days 00:01:08.456577,dart,,0.18468114171712713,87,30,270,75,0.9500000000000001,COMPLETE
514,514,0.10609882211671051,2020-09-03 17:19:14.070273,2020-09-03 17:19:19.230446,0 days 00:00:05.160173,dart,,4.761179367039734,80,35,200,70,0.9,COMPLETE
515,515,0.10382055444024971,2020-09-03 17:19:19.237291,2020-09-03 17:19:29.946774,0 days 00:00:10.709483,dart,,1.8994066208472007,84,60,270,60,1.0,COMPLETE
516,516,0.06860579465469832,2020-09-03 17:19:29.950832,2020-09-03 17:19:35.387751,0 days 00:00:05.436919,dart,,8.498970514416133,82,55,250,75,0.9500000000000001,COMPLETE
517,517,0.05729232924073122,2020-09-03 17:19:35.399970,2020-09-03 17:19:40.607274,0 days 00:00:05.207304,dart,,3.4466187766077963,78,40,230,75,1.0,COMPLETE
518,518,0.4234948394229291,2020-09-03 17:19:40.610681,2020-09-03 17:20:54.665171,0 days 00:01:14.054490,dart,,0.29128339658315866,80,40,290,65,0.9,COMPLETE
519,519,0.059318963093671094,2020-09-03 17:20:54.671494,2020-09-03 17:20:59.580903,0 days 00:00:04.909409,dart,,40.072441494079385,84,30,300,80,0.9500000000000001,COMPLETE
520,520,0.4305985401949994,2020-09-03 17:20:59.584120,2020-09-03 17:21:45.466911,0 days 00:00:45.882791,dart,,0.19516056753073452,77,35,210,80,0.9,COMPLETE
521,521,0.09490330844143849,2020-09-03 17:21:45.475961,2020-09-03 17:21:56.194548,0 days 00:00:10.718587,dart,,1.9482818428476347,93,55,260,70,1.0,COMPLETE
522,522,0.4322849344166304,2020-09-03 17:21:56.212958,2020-09-03 17:22:57.935995,0 days 00:01:01.723037,dart,,0.22463029238293883,89,60,250,75,0.9500000000000001,COMPLETE
523,523,0.45004317021596074,2020-09-03 17:22:57.944290,2020-09-03 17:23:35.388382,0 days 00:00:37.444092,dart,,0.16995509932161132,86,50,200,70,0.9500000000000001,COMPLETE
524,524,0.08608547856588505,2020-09-03 17:23:35.394805,2020-09-03 17:23:40.055183,0 days 00:00:04.660378,dart,,4.667086999699776,87,50,200,65,1.0,COMPLETE
525,525,0.07738354630659663,2020-09-03 17:23:40.060014,2020-09-03 17:23:44.376581,0 days 00:00:04.316567,dart,,6.679143011644127,86,50,190,70,0.9,COMPLETE
526,526,0.08382665691682564,2020-09-03 17:23:44.384446,2020-09-03 17:23:49.850973,0 days 00:00:05.466527,dart,,3.393359294144793,91,55,210,70,0.9500000000000001,COMPLETE
527,527,0.07031410350173359,2020-09-03 17:23:49.858181,2020-09-03 17:23:56.404044,0 days 00:00:06.545863,dart,,2.1918132502729955,83,50,210,65,1.0,COMPLETE
528,528,0.43317427897140914,2020-09-03 17:23:56.411064,2020-09-03 17:24:32.239136,0 days 00:00:35.828072,dart,,0.21100907862705034,85,50,200,70,0.9500000000000001,COMPLETE
529,529,0.07785608247767976,2020-09-03 17:24:32.242973,2020-09-03 17:24:39.232201,0 days 00:00:06.989228,dart,,2.060204651926271,88,55,190,75,0.9,COMPLETE
530,530,0.08560484795691554,2020-09-03 17:24:39.237561,2020-09-03 17:24:44.485428,0 days 00:00:05.247867,dart,,4.9042197442260065,82,50,220,70,0.9500000000000001,COMPLETE
531,531,0.13701338212987363,2020-09-03 17:24:44.489422,2020-09-03 17:24:54.875065,0 days 00:00:10.385643,goss,,1.7768630877417637,80,45,230,75,0.9,COMPLETE
532,532,0.4266941368458294,2020-09-03 17:24:54.885991,2020-09-03 17:27:09.132959,0 days 00:02:14.246968,dart,,0.10290144528705564,10,50,500,70,1.0,COMPLETE
533,533,0.45174041183130437,2020-09-03 17:27:09.137022,2020-09-03 17:27:45.870237,0 days 00:00:36.733215,dart,,0.1612903027152496,84,40,200,80,0.9500000000000001,COMPLETE
534,534,0.071177930385742,2020-09-03 17:27:45.875268,2020-09-03 17:27:50.442863,0 days 00:00:04.567595,dart,,11.07023321300018,85,40,200,75,0.9500000000000001,COMPLETE
535,535,0.43704207449547816,2020-09-03 17:27:50.450974,2020-09-03 17:28:33.761396,0 days 00:00:43.310422,dart,,0.15017210034242048,83,35,210,80,0.9500000000000001,COMPLETE
536,536,0.09123362414233147,2020-09-03 17:28:33.768190,2020-09-03 17:28:39.123982,0 days 00:00:05.355792,dart,,3.499534487159008,81,40,200,75,1.0,COMPLETE
537,537,0.10371136515783927,2020-09-03 17:28:39.131092,2020-09-03 17:28:50.030451,0 days 00:00:10.899359,dart,balanced,1.9133379689909864,87,35,220,80,1.0,COMPLETE
538,538,0.43539701924948754,2020-09-03 17:28:50.034065,2020-09-03 17:30:08.657761,0 days 00:01:18.623696,dart,,0.1722252457655274,85,35,280,75,0.9500000000000001,COMPLETE
539,539,0.43671288909453915,2020-09-03 17:30:08.668418,2020-09-03 17:30:44.301360,0 days 00:00:35.632942,dart,,0.18685371527260058,90,40,190,70,0.9500000000000001,COMPLETE
540,540,0.44935337546037096,2020-09-03 17:30:44.306007,2020-09-03 17:32:17.831005,0 days 00:01:33.524998,dart,,0.15176703312482825,79,55,320,65,1.0,COMPLETE
541,541,0.06214739673133588,2020-09-03 17:32:17.835667,2020-09-03 17:32:24.108540,0 days 00:00:06.272873,dart,,6.4189498092855235,79,55,340,65,0.9500000000000001,COMPLETE
542,542,0.10182900938745047,2020-09-03 17:32:24.114319,2020-09-03 17:32:30.457411,0 days 00:00:06.343092,dart,,3.2766500731123536,82,55,270,70,0.9500000000000001,COMPLETE
543,543,0.04831710966293965,2020-09-03 17:32:30.462280,2020-09-03 17:32:37.702200,0 days 00:00:07.239920,dart,,4.905091432303032,83,50,310,60,1.0,COMPLETE
544,544,0.07739748568805128,2020-09-03 17:32:37.706987,2020-09-03 17:32:50.418478,0 days 00:00:12.711491,dart,,1.8924066766432266,79,55,330,65,1.0,COMPLETE
545,545,0.44738931072079435,2020-09-03 17:32:50.421812,2020-09-03 17:34:26.974644,0 days 00:01:36.552832,dart,,0.13766911325629552,81,50,360,60,0.9500000000000001,COMPLETE
546,546,0.44869729936290526,2020-09-03 17:34:26.979375,2020-09-03 17:35:07.008249,0 days 00:00:40.028874,dart,,0.14374041336248347,78,50,210,55,0.9500000000000001,COMPLETE
547,547,0.10685095642539699,2020-09-03 17:35:07.019448,2020-09-03 17:35:14.191034,0 days 00:00:07.171586,dart,,3.5645655375281606,77,50,340,55,1.0,COMPLETE
548,548,0.07858695032226229,2020-09-03 17:35:14.204132,2020-09-03 17:35:24.608982,0 days 00:00:10.404850,dart,,1.759640333833393,78,55,200,55,0.9500000000000001,COMPLETE
549,549,0.0970537756292615,2020-09-03 17:35:24.617840,2020-09-03 17:35:29.825486,0 days 00:00:05.207646,dart,,3.370758498272445,80,50,350,50,0.4,COMPLETE
550,550,0.1211456435808976,2020-09-03 17:35:29.833706,2020-09-03 17:35:43.324484,0 days 00:00:13.490778,dart,,1.8679327234603424,77,55,320,60,0.9500000000000001,COMPLETE
551,551,0.0658850933489739,2020-09-03 17:35:43.334378,2020-09-03 17:35:47.800303,0 days 00:00:04.465925,dart,,5.373160055260233,80,50,210,60,0.9500000000000001,COMPLETE
552,552,0.4346068059784029,2020-09-03 17:35:47.805064,2020-09-03 17:36:19.636796,0 days 00:00:31.831732,dart,,0.2801861580825748,77,50,190,55,1.0,COMPLETE
553,553,0.08120171705539256,2020-09-03 17:36:19.647553,2020-09-03 17:36:27.027387,0 days 00:00:07.379834,dart,,7.571824022164723,81,45,390,65,1.0,COMPLETE
554,554,0.4377398804975786,2020-09-03 17:36:27.032410,2020-09-03 17:37:02.832547,0 days 00:00:35.800137,dart,,0.11096062071180156,78,50,210,60,0.9500000000000001,COMPLETE
555,555,0.42750137927292825,2020-09-03 17:37:02.836238,2020-09-03 17:38:39.298636,0 days 00:01:36.462398,dart,,0.20924953237917643,81,45,360,60,0.9,COMPLETE
556,556,0.4310435574213048,2020-09-03 17:38:39.302306,2020-09-03 17:40:43.880611,0 days 00:02:04.578305,dart,,0.18969331870953934,79,55,380,65,1.0,COMPLETE
557,557,0.4373076198245009,2020-09-03 17:40:43.884259,2020-09-03 17:42:48.588466,0 days 00:02:04.704207,dart,,0.139279210911958,77,50,390,65,0.9500000000000001,COMPLETE
558,558,0.16165473977484765,2020-09-03 17:42:48.593095,2020-09-03 17:43:02.182516,0 days 00:00:13.589421,goss,,3.4189310954000156,81,45,370,60,0.9,COMPLETE
559,559,0.4427842956080908,2020-09-03 17:43:02.186972,2020-09-03 17:43:49.152753,0 days 00:00:46.965781,dart,,0.11269658677472211,79,55,230,65,0.9500000000000001,COMPLETE
560,560,0.06899429715220293,2020-09-03 17:43:49.158459,2020-09-03 17:43:57.726524,0 days 00:00:08.568065,dart,,2.2041757278628253,87,50,360,50,0.9500000000000001,COMPLETE
561,561,0.10097144741373916,2020-09-03 17:43:57.730300,2020-09-03 17:44:03.999574,0 days 00:00:06.269274,dart,,5.078801229529459,82,45,330,55,1.0,COMPLETE
562,562,0.44310653891702084,2020-09-03 17:44:04.009836,2020-09-03 17:46:13.082905,0 days 00:02:09.073069,dart,,0.12687490540151852,95,50,420,55,0.9500000000000001,COMPLETE
563,563,0.08365050793402033,2020-09-03 17:46:13.090473,2020-09-03 17:46:21.576473,0 days 00:00:08.486000,dart,,2.015724644152344,77,45,200,65,1.0,COMPLETE
564,564,0.08439365701943828,2020-09-03 17:46:21.584003,2020-09-03 17:46:26.788680,0 days 00:00:05.204677,dart,,3.621472754587433,85,30,220,70,0.9,COMPLETE
565,565,0.0851412837905919,2020-09-03 17:46:26.798988,2020-09-03 17:46:33.293815,0 days 00:00:06.494827,dart,,2.074196611223201,79,55,190,65,0.8,COMPLETE
566,566,0.043070366998439774,2020-09-03 17:46:33.297650,2020-09-03 17:46:37.184770,0 days 00:00:03.887120,dart,balanced,5.0297751556077746,84,45,240,60,0.35,COMPLETE
567,567,0.4338390567175905,2020-09-03 17:46:37.191847,2020-09-03 17:47:23.900243,0 days 00:00:46.708396,dart,,0.2217951495901131,76,50,230,65,0.9500000000000001,COMPLETE
568,568,0.11550538933741969,2020-09-03 17:47:23.906494,2020-09-03 17:47:32.949524,0 days 00:00:09.043030,dart,,2.047468723953338,88,45,320,60,0.9,COMPLETE
569,569,0.43670754738031087,2020-09-03 17:47:32.958124,2020-09-03 17:48:06.562696,0 days 00:00:33.604572,dart,,0.20005942709295854,80,50,180,70,1.0,COMPLETE
570,570,0.10140565382790787,2020-09-03 17:48:06.568256,2020-09-03 17:48:12.059029,0 days 00:00:05.490773,dart,,3.5789854976642657,82,55,250,60,0.9500000000000001,COMPLETE
571,571,0.08645233971955105,2020-09-03 17:48:12.067665,2020-09-03 17:48:25.241293,0 days 00:00:13.173628,dart,,1.965437213955734,76,50,420,55,0.9500000000000001,COMPLETE
572,572,0.08345256236200371,2020-09-03 17:48:25.246611,2020-09-03 17:48:30.214775,0 days 00:00:04.968164,dart,,6.022486399635833,86,40,220,80,1.0,COMPLETE
573,573,0.12177493608839647,2020-09-03 17:48:30.224416,2020-09-03 17:48:35.433197,0 days 00:00:05.208781,dart,,3.9454716862595802,78,55,210,80,0.9,COMPLETE
574,574,0.4366835682060154,2020-09-03 17:48:35.437083,2020-09-03 17:49:12.050004,0 days 00:00:36.612921,dart,,0.2203981694418848,83,45,200,70,0.9500000000000001,COMPLETE
575,575,0.4329142885131215,2020-09-03 17:49:12.060454,2020-09-03 17:50:01.064282,0 days 00:00:49.003828,dart,,0.2331167678544016,79,50,230,65,1.0,COMPLETE
576,576,0.43224246905929603,2020-09-03 17:50:01.068446,2020-09-03 17:50:51.146874,0 days 00:00:50.078428,dart,,0.1961647843089705,90,30,240,70,0.9,COMPLETE
577,577,0.07472842240915575,2020-09-03 17:50:51.150781,2020-09-03 17:50:55.845441,0 days 00:00:04.694660,dart,,9.097755463396256,82,40,190,80,0.9500000000000001,COMPLETE
578,578,0.4549096904141875,2020-09-03 17:50:55.853025,2020-09-03 17:52:01.988469,0 days 00:01:06.135444,dart,,0.1554500635038812,76,45,260,75,0.9500000000000001,COMPLETE
579,579,0.07928131979253852,2020-09-03 17:52:01.993080,2020-09-03 17:52:11.130268,0 days 00:00:09.137188,dart,,1.9999213574334629,76,50,260,80,0.9,COMPLETE
580,580,0.10025069870588851,2020-09-03 17:52:11.139280,2020-09-03 17:52:17.442782,0 days 00:00:06.303502,dart,,3.434025552067767,76,45,350,50,0.7000000000000001,COMPLETE
581,581,0.10561673326491638,2020-09-03 17:52:17.447588,2020-09-03 17:52:21.853464,0 days 00:00:04.405876,dart,,6.314129768706351,86,35,210,60,1.0,COMPLETE
582,582,0.06012958392392261,2020-09-03 17:52:21.859631,2020-09-03 17:52:25.880920,0 days 00:00:04.021289,dart,,49.61831704465273,84,55,200,70,0.9500000000000001,COMPLETE
583,583,0.42086941441785636,2020-09-03 17:52:25.885837,2020-09-03 17:52:59.300047,0 days 00:00:33.414210,dart,,0.11123116266323839,77,50,220,75,0.45000000000000007,COMPLETE
584,584,0.0764568344555139,2020-09-03 17:52:59.310140,2020-09-03 17:53:11.340167,0 days 00:00:12.030027,dart,,2.031979337647791,81,45,330,80,1.0,COMPLETE
585,585,0.4447746628363253,2020-09-03 17:53:11.348309,2020-09-03 17:53:43.397802,0 days 00:00:32.049493,dart,,0.11220586319499501,89,50,180,75,0.9,COMPLETE
586,586,0.11687402048162843,2020-09-03 17:53:43.403739,2020-09-03 17:53:54.082319,0 days 00:00:10.678580,goss,,3.582079915852901,75,55,260,80,0.9500000000000001,COMPLETE
587,587,0.04211906672117962,2020-09-03 17:53:54.086186,2020-09-03 17:53:59.075004,0 days 00:00:04.988818,dart,,71.00308758335986,81,60,240,85,0.85,COMPLETE
588,588,0.44397363544587004,2020-09-03 17:53:59.081182,2020-09-03 17:55:09.526565,0 days 00:01:10.445383,dart,,0.1809747390012095,84,45,270,65,1.0,COMPLETE
589,589,0.04380212039636535,2020-09-03 17:55:09.535893,2020-09-03 17:55:14.750841,0 days 00:00:05.214948,dart,,2.1298697312330463,78,40,160,70,0.9500000000000001,COMPLETE
590,590,0.44376097883972265,2020-09-03 17:55:14.760928,2020-09-03 17:55:59.932989,0 days 00:00:45.172061,dart,,0.15784073107525687,75,50,210,90,0.9,COMPLETE
591,591,0.040380978685195405,2020-09-03 17:55:59.943032,2020-09-03 17:56:04.794658,0 days 00:00:04.851626,dart,,4.8446557275786475,86,55,220,80,0.65,COMPLETE
592,592,0.4379749701703233,2020-09-03 17:56:04.798842,2020-09-03 17:56:35.912560,0 days 00:00:31.113718,dart,,0.1362092068490819,79,45,190,55,0.9500000000000001,COMPLETE
